Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Sultry Noodle,"Sector 7, Chandigarh","Asian, Sushi, Cafe, Chinese, Desserts","₹2,000 for two",https://www.zomato.com/chandigarh/sultry-noodle-sector-7/info,Chandigarh,"SCO 10, Madhya Marg, behind Sector 7, Sector 7-C, Sector 7, Chandigarh",1pm – 12midnight,+917696331161,3.9,4,-,0
Wood Blazed Cafe,"Phase 3, Mohali","Pizza, Fast Food",₹250 for two,https://www.zomato.com/chandigarh/wood-blazed-cafe-phase-3-mohali/info,Chandigarh,"Booth 40, 1st Floor, Sector 53, Phase 3, Mohali",24 Hours,"+918360409632,+919530760772",3.9,25,4.0,7
Chai Garam,"IT Park, Chandigarh","Tea, Beverages, Fast Food, Shake",₹300 for two,https://www.zomato.com/chandigarh/chai-garam-1-it-park/info,Chandigarh,"Gate 2, DLF Building, IT Park, Chandigarh",24 Hours,+917719487096,3.9,21,3.5,45
Kohinoor Dhaba,"Ambala Road, Zirakpur",North Indian,₹250 for two,https://www.zomato.com/chandigarh/kohinoor-dhaba-ambala-road-zirakpur/info,Chandigarh,"Chandigarh Ambala Road, Near Ambala Road, Zirakpur",24 Hours,+918289034458,3.7,49,4.5,169
Village Rasoi,"Phase 5, Mohali","North Indian, Chinese",₹300 for two,https://www.zomato.com/chandigarh/village-rasoi-phase-5-mohali/info,Chandigarh,"Booth 32, Sector 59, Phase 5, Mohali",24 Hours,+917889158312,3.7,9,3.9,107
Brumus,"Phase 7, Mohali","North Indian, Chinese, Mughlai, Continental, Pizza, Fast Food, Rolls, Beverages",₹500 for two,https://www.zomato.com/chandigarh/brumus-phase-7-mohali/info,Chandigarh,"Chawla Petrol Pump, Aroma Road, Phase 7, Mohali",12midnight – 11:45pm,+918847273478,3.7,18,4.1,74
Hot Chilli,"Phase 7, Mohali","Chinese, Fast Food, Sandwich, Burger, Street Food, Shake, Beverages",₹400 for two,https://www.zomato.com/chandigarh/hot-chilli-phase-7-mohali/info,Chandigarh,"D-124, Industrial Area, Phase 7, Mohali",24 Hours,+917986120281,3.7,24,3.6,"1,224"
The Pizza Box,"Phase 3, Mohali",Pizza,₹450 for two,https://www.zomato.com/chandigarh/the-pizza-box-phase-3-mohali/info,Chandigarh,"Booth 18, Phase 3, Mohali",24 Hours,"+919815866610,+911724090099",3.9,245,3.3,"1,924"
Verma Chicken,"Nayagaon, Nayagaon","North Indian, Mughlai",₹400 for two,https://www.zomato.com/chandigarh/verma-chicken-nayagaon-nayagaon/info,Chandigarh,"1109, Block 12, Adarsh Nagar, Nayagaon, Nayagaon",24 Hours,+919878809154,3.9,6,3.9,12
Pro Brew Republic,"Sector 20, Panchkula","North Indian, Continental, Chinese, Biryani, Fast Food, Italian, Desserts, Beverages","₹1,800 for two",https://www.zomato.com/chandigarh/pro-brew-republic-sector-20-panchkula/info,Chandigarh,"SCO 403, Sector 20, Panchkula",11am – 1am,+916284951308,4.3,126,-,0
